AppID,ProductType,ProductName,RequiredAge,ControllerSupport,Dlc,ShortDescription,FullGameAppID,FullGameName,SupportedLanguages,HeaderImage,Website,PcRequirementsMin,PcRequirementsMax,Developers,Publishers,Demo,Price,WindowsCompatible,MacCompatible,LinuxCompatible,MetacriticScore,AchievementCount,ReleaseDate,DRM,Categories,Genres
2316220,demo,"Rice Bowl Restaurant Demo",0,,"","Meet various customers, cook and serve them quickly and precisely!",,"Rice Bowl Restaurant","English, French, Italian, German, Spanish - Spain, Dutch, Japanese, Korean, Portuguese - Portugal, Simplified Chinese, Thai, Traditional Chinese, Indonesian*, Malay*languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/2316220/header.jpg?t=1676341466,https://www.nexvelent.com/games/warung-nasi-campur/,"Minimum:OS: Windows 7Processor: 1 Ghz ProcessorMemory: 2 GB RAMGraphics: DX10DirectX: Version 10Storage: 500 MB available space","Recommended:OS: Windows 10Processor: 2 Ghz or Faster ProcessorMemory: 4 GB RAMGraphics: DX11DirectX: Version 11Storage: 1 GB available space","Nexvel Entertainment","CRX Entertainment Pte Ltd",,"",true,false,false,,,"13 Feb, 2023",,"Single-player, Game demo",""
2316230,dlc,"World of Mystery - Dark King Outfit",0,,"","Player will get 300 Mystery Point and Special Dark King set",,"World Of Mystery","English, Indonesian",https://cdn.akamai.steamstatic.com/steam/apps/2316230/header.jpg?t=1676441148,https://akhirpekan.studio/games-world-of-mystery/,"Minimum:OS: Windows 7 (SP1+), Windows 10 and Windows 11Processor: x86, x64 architecture with SSE2 instruction set supportGraphics: DX10, DX11, DX12 capableDirectX: Version 10Storage: 1 GB available space","","Akhir Pekan Studio","Akhir Pekan Studio",,"1,99€",true,false,false,,,"14 Feb, 2023",,"Single-player, Downloadable Content","Action, Adventure, Casual, Free to Play, RPG"
2316231,dlc,"World of Mystery - Cyborg Outfit",0,,"","Player will get 300 Mystery Point and Special Cyborg set",,"World Of Mystery","English, Indonesian",https://cdn.akamai.steamstatic.com/steam/apps/2316231/header.jpg?t=1676441664,https://akhirpekan.studio/games-world-of-mystery/,"Minimum:OS: Windows 7 (SP1+), Windows 10 and Windows 11Processor: x86, x64 architecture with SSE2 instruction set supportGraphics: DX10, DX11, DX12 capableDirectX: Version 10Storage: 1 GB available space","","Akhir Pekan Studio","Akhir Pekan Studio",,"1,99€",true,false,false,,,"14 Feb, 2023",,"Single-player, Downloadable Content","Action, Adventure, Casual, Free to Play, RPG"
2316232,dlc,"World of Mystery - SOROB the Robot Pet",0,,"","Player will get 100 Mystery Point and SOROB, the robot pet",,"World Of Mystery","English, Indonesian",https://cdn.akamai.steamstatic.com/steam/apps/2316232/header.jpg?t=1676441575,https://akhirpekan.studio/games-world-of-mystery/,"Minimum:OS: Windows 7 (SP1+), Windows 10 and Windows 11Processor: x86, x64 architecture with SSE2 instruction set supportGraphics: DX10, DX11, DX12 capableDirectX: Version 10Storage: 1 GB available space","","Akhir Pekan Studio","Akhir Pekan Studio",,"0,99€",true,false,false,,,"14 Feb, 2023",,"Single-player, Downloadable Content","Action, Adventure, Casual, Free to Play, RPG"
2316250,game,"Fox Girl Taming",0,,"","What kind of changes will happen to the cute little fox after you bring it home? Domestication Project - Transformation of Foxes!",,"","English, French, Italian, German, Spanish - Spain, Russian, Japanese, Polish, Simplified Chinese, Traditional Chinese, Portuguese - Brazil, Portuguese - Portugal, Spanish - Latin America, Korean",https://cdn.akamai.steamstatic.com/steam/apps/2316250/header.jpg?t=1677744382,,"Minimum:OS: 7/8/10Processor: inter core i3Memory: 4 GB RAMStorage: 300 MB available space","","SMART GAMES","SMART GAMES",,"1,39€",true,false,false,,,"2 Mar, 2023",,"Single-player","Casual, Strategy"
2316350,game,"Unsung Warriors Playtest",0,,"","",,"","",https://cdn.akamai.steamstatic.com/steam/apps/2316350/header.jpg?t=1676677867,,"","","","",,"",true,false,false,,,"17 Feb, 2023",,"",""
2316360,dlc,"LEMURIA - Fantasy Chapter",0,,"","In this chapter, Kanta and her companion embark on a perilous journey through the magical jungles of Illusory Reality in a fantasy setting.",,"LEMURIA","English*, French*, German, Spanish - Spain, Portuguese - Brazil, Simplified Chinese, Polish, Russian, Japanese, Finnish*languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/2316360/header.jpg?t=1676480603,,"Minimum:Requires a 64-bit processor and operating systemOS: Windows 7 64 bitProcessor: Intel Core i7-5600Memory: 8 GB RAMGraphics: NVidia GeForce GTX 560 Ti or similar in characteristics","Recommended:Requires a 64-bit processor and operating systemOS: Windows 10 64 bitProcessor: Intel Core i9-9900Memory: 8 GB RAMGraphics: GeForce RTX 2060 or similar in characteristicsAdditional Notes: SSD is recommended.","amQuests","amQuests",,"",true,false,false,,,"15 Feb, 2023",,"Single-player, Downloadable Content, Steam Achievements, Partial Controller Support, Steam Cloud","Action, Adventure, Indie"
2316390,dlc,"Elle – Extended Version",0,full,"","If you liked the game and would like to support the developer, then this DLC was created just for that.",,"Elle: Portal","English*, French*, Italian*, German*, Spanish - Spain*, Arabic*, Bulgarian*, Portuguese - Brazil*, Hungarian*, Vietnamese*, Greek*, Danish*, Spanish - Latin America*, Traditional Chinese*, Simplified Chinese*, Korean*, Dutch*, Norwegian*, Polish*, Portuguese - Portugal*, Romanian*, Russian*, Thai*, Turkish*, Ukrainian*, Finnish*, Czech*, Swedish*, Japanese*, Azerbaijani*, Albanian*, Amharic*, Armenian*, Assamese*, Afrikaans*, Basque*, Belarusian*, Bangla*, Bosnian*, Valencian*, Welsh*, Wolof*, Galician*, Georgian*, Gujarati*, Dari*, Zulu*, Hebrew*, Igbo*, Indonesian*, Irish*, Icelandic*, Yoruba*, Kazakh*, Kannada*, Catalan*, Quechua*, Kinyarwanda*, K'iche'*, Konkani*, Xhosa*, Khmer*, Kyrgyz*, Latvian*, Lithuanian*, Luxembourgish*, Macedonian*, Malay*, Malayalam*, Maltese*, Maori*, Marathi*, Mongolian*, Nepali*, Odia*, Punjabi (Gurmukhi)*, Punjabi (Shahmukhi)*, Persian*, Serbian*, Sotho*, Sinhala*, Sindhi*, Slovak*, Slovenian*, Sorani*, Swahili*, Tajik*, Tamil*, Tatar*, Telugu*, Tigrinya*, Tswana*, Turkmen*, Uzbek*, Uyghur*, Urdu*, Filipino*, Hausa*, Hindi*, Croatian*, Cherokee*, Scots*, Estonian**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/2316390/header.jpg?t=1676644864,,"Minimum:Storage: 5 MB available space","","L. Stotch","L. Stotch",,"4,99€",true,false,false,,,"17 Feb, 2023",,"Single-player, Downloadable Content, Full controller support","Action, Adventure, Casual, Free to Play, Indie"
2316450,game,"Free Kick Football: 3D Soccer",0,,"","Make a perfect free kick over the barrage and score goals in this soccer game.",,"","English, French, Italian, German, Spanish - Spain, Bulgarian, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Japanese, Korean, Norwegian, Polish, Portuguese - Portugal, Romanian, Russian, Simplified Chinese, Swedish, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",https://cdn.akamai.steamstatic.com/steam/apps/2316450/header.jpg?t=1677225632,,"Minimum:OS: Windows 8Processor: Intel i5-2550K, 3.4 GHzMemory: 2 GB RAMGraphics: GeForce GTX 670 / Radeon HD 7950Storage: 150 MB available space","Recommended:OS: Windows 10 x64Processor: Intel Core i7-3770, 3.4 GHzMemory: 4 GB RAMGraphics: GeForce GTX 970 or GeForce GTX 1060 / Radeon R9 290X or Radeon RX 480Storage: 150 MB available space","Yusuf Islam Seyhan, Samet Acar","Inspector Studios",,"0,99€",true,false,false,,,"24 Feb, 2023",,"Single-player","Casual, Indie, RPG, Sports"
2316460,demo,"Death Tapes Demo",0,full,"","&quot;The Room&quot; is the first episode/tape of Death Tapes. A man wakes up after a deep sleep in his own room, only to find out that he's trapped and not alone... The following demo is an alpha and a concept of the final game &quot;DEATH TAPES&quot;.",,"Death Tapes","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/2316460/header.jpg?t=1676563682,,"Minimum:OS: Windows XP 32 bit SP3Processor: Intel Core i5 2.4ghz (or equivelant AMD)Memory: 4 GB RAMStorage: 500 MB available space","","Team Hero's Punch","Team Hero's Punch",,"",true,false,false,,,"13 Feb, 2023",,"Single-player, Game demo, Full controller support",""
2316500,game,"Minos Station: Escape Room",0,,"","You are trapped in one of minos games, an escape room creator, you have several puzzles to solve, and several clues to follow to solve those puzzles, but each time you go to the next escape room, the puzzles are more complicated.",,"","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/2316500/header.jpg?t=1677614971,,"Minimum:OS: Windows 7Processor: Intel Core i3 2.00 GHzMemory: 4 GB RAMGraphics: NVIDIA GeForce 450DirectX: Version 11Storage: 3 GB available space","","minos","minos",,"4,12€",true,false,false,,,"28 Feb, 2023",,"Single-player","Adventure, Casual, Indie, Simulation"
2316710,game,"Rootman: Bodycam Horror Footage",0,,"","Realistic first person bodycam horror. On October 26, 2005, a policeman from the 46th department disappeared in the forest. The found footage from his body camera showed how evil it is in the forests. Try demo and add to wishlist!",,"","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/2316710/header.jpg?t=1676618289,,"Minimum:Requires a 64-bit processor and operating systemOS: Windows® 7 64-bit / Windows® 8 64-bit / Windows® 10 64-bitProcessor: Quad-core Intel or AMD processor, 2.5 GHzGraphics: NVIDIA® GeForce® GTX 660 / AMD Radeon™ HD 7850 (2GB VRAM)Storage: 1000 MB available space","Recommended:Requires a 64-bit processor and operating systemOS: Windows® 10 64-bitProcessor: Intel® Core™ i5Graphics: GeForce GTX 1050TI (4 GB) / Radeon RX 570 (4 GB)Storage: 1000 MB available space","DEKLAZON","DEKLAZON",,"",true,false,false,,,"To be announced",,"Single-player","Adventure, Indie"
2316750,game,"Finger Football: Goal in One",0,,"","Score in just one move in this relaxing and minimalist finger football puzzle game.",,"","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/2316750/header.jpg?t=1677254443,,"Minimum:OS: Windows XP/Vista/7/8/10Processor: 2 Ghz Dual CoreMemory: 2 GB RAMGraphics: Graphics card supporting DirectX 9.0cStorage: 300 MB available spaceSound Card: Any","","Headway Games","Headway Games",,"0,99€",true,false,false,,7,"24 Feb, 2023",,"Single-player, Steam Achievements","Casual, Indie, Sports"
2316780,game,"Deer Crusade Playtest",0,,"","",,"","",https://cdn.akamai.steamstatic.com/steam/apps/2316780/header.jpg?t=1676045512,,"Minimum:Requires a 64-bit processor and operating system","Recommended:Requires a 64-bit processor and operating system","","",,"",true,false,false,,,"10 Feb, 2023",,"",""
2316840,game,"CardShark",0,,"","CardShark is a roguelike card-battler game in which you take the role of a young daring shark, seeking adventure. Battle your way through each floor of a dangerous dungeon in an endeavour to reach the bottom...",,"","English",https://cdn.akamai.steamstatic.com/steam/apps/2316840/header.jpg?t=1677777469,,"Minimum:Requires a 64-bit processor and operating systemOS: Windows XP, Vista, 7, 8/8.1, 10Processor: 2.0 GhzMemory: 2 GB RAMGraphics: 1GB Video MemoryStorage: 512 MB available space","Recommended:Requires a 64-bit processor and operating system","Brandon Taylor","Brandon Taylor",,"5,--€",true,false,false,,,"1 Mar, 2023",,"Single-player","Adventure, Indie, Strategy, Early Access"
2316880,game,"Fabulous Field Trip",0,,"","Fabulous Field Trip is an island excursion game full of learning and fun suitable for children aged 9-12 and adults of all ages.",,"","English, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Portuguese - Portugal, Spanish - Latin America",https://cdn.akamai.steamstatic.com/steam/apps/2316880/header.jpg?t=1677074087,http://www.fabulousfieldtrip.com/,"Minimum:Requires a 64-bit processor and operating systemOS: Windows 10 or higherProcessor: 3.2 GHZMemory: 4 GB RAMGraphics: 2GB Video RamStorage: 5 GB available space","Recommended:Requires a 64-bit processor and operating systemOS: Windows 10 or higherProcessor: 3.2 GHZMemory: 8 GB RAMGraphics: 4GB Video RamStorage: 10 GB available space","EnsenaSoft","EnsenaSoft",,"",true,true,false,,,"6 Mar, 2023",,"Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Cloud, Remote Play Together","Adventure, Casual"
2316930,game,"Beat the Humans",0,,"","Beat the Humans is a turn-based tactical RPG where you lead a squad of aliens against human invaders. Gather your squad, fight, collect artifacts and explore the star system map to survive and win.",,"","English, Russian",https://cdn.akamai.steamstatic.com/steam/apps/2316930/header.jpg?t=1678110631,,"Minimum:OS: TBAProcessor: TBAGraphics: TBA","Recommended:OS: TBAProcessor: TBAGraphics: TBA","Dochungryest","Dochungryest",,"",true,true,false,,,"Q3 2023",,"Single-player","Indie, RPG, Strategy"
2316980,game,"Cosmo's Pizzarama Playtest",0,,"","",,"","",https://cdn.akamai.steamstatic.com/steam/apps/2316980/header.jpg?t=1676419619,,"","","","",,"",true,false,false,,,"14 Feb, 2023",,"",""
2317020,game,"Time Attacker Playtest",0,,"","",,"","",https://cdn.akamai.steamstatic.com/steam/apps/2317020/header.jpg?t=1676565280,,"Minimum:Requires a 64-bit processor and operating system","Recommended:Requires a 64-bit processor and operating system","","",,"",true,false,false,,2,"14 Feb, 2023",,"",""
2317160,demo,"Project Astra Dominium Demo",0,,"","Project Astra Dominium is a Tower Defense game with Basebuilding and Automation elements. Build up your base to become a supply hub for Earth's desperately needed materials, gather resources while defending against an unknown alien threat and improve your tower's and AI capabilities.",,"Project Astra Dominium","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/2317160/header.jpg?t=1677715342,https://snobentertainment.com,"Minimum:Requires a 64-bit processor and operating systemOS: Windows 10 or later (64-Bit)Processor: i5-3570 3.4 GHz 4 CoreMemory: 8 MB RAMGraphics: Dedicated graphics card, GTX 970DirectX: Version 11Storage: 8 GB available space","Recommended:Requires a 64-bit processor and operating systemOS: Windows 10 or later (64-Bit)Processor: i5-3570 3.4 GHz 8 CoreMemory: 8 GB RAMGraphics: Dedicated graphics card, RTX 3080DirectX: Version 11Storage: 8 GB available space","Snob Entertainment UG","Snob Entertainment UG",,"",true,true,true,,,"16 Feb, 2023",,"Single-player, Game demo, Steam Cloud",""
2317190,game,"retro life",0,,"","create the life of your dreams, in this classic real time life simulation/rpg game. will you become the success story to make your parents proud? or a hopeless loser? the choice is yours",,"","English",https://cdn.akamai.steamstatic.com/steam/apps/2317190/header.jpg?t=1676517803,,"Minimum:OS: windows 10Processor: AMD Ryzen 5 1600Memory: 16 GB RAMGraphics: nvidia Gforce GTX 1060 3gbSound Card: hdaudio func_01&amp;ven_10ec&amp;dev_0887&amp;subsys_1849d887VR Support: no vr","Recommended:OS: windows 10Processor: AMD Ryzen 5 1600Memory: 16 GB RAMGraphics: nvidia Gforce GTX 1060 3gbStorage: 100 MB available spaceSound Card: hdaudio func_01&amp;ven_10ec&amp;dev_0887&amp;subsys_1849d887VR Support: no vr","Nick LoGalbo","Nick LoGalbo",,"",true,false,false,,,"2023",,"Single-player","Indie, Simulation"
2317210,dlc,"Battle Cry of Freedom - Supporter Pack: Brass Bands",0,,"","The Battle Cry of Freedom Supporter Pack is your chance to show your support for the game. This optional DLC grants you access to a wealth of new historical music instruments, including the Saxhorn, Tuba, Bass Drum, Trombone, and Cornet.",,"Battle Cry of Freedom","English*, French, Italian, German, Spanish - Spain, Polish, Russian, Simplified Chinese, Traditional Chinese, Portuguese - Brazil, Ukrainian, Romanian, Turkish*languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/2317210/header.jpg?t=1676457751,https://www.fsegames.eu/,"Minimum:Requires a 64-bit processor and operating systemOS: Windows 8 64-bit or Windows 10 64-bitProcessor: 3.5 GHz Quad CoreMemory: 6000 MB RAMGraphics: Nvidia GTX 960DirectX: Version 11Network: Broadband Internet connectionStorage: 30 GB available space","Recommended:Requires a 64-bit processor and operating systemOS: Windows 8 64-bit or Windows 10 64-bitProcessor: 4 GHz Quad CoreMemory: 8000 MB RAMGraphics: Nvidia GTX 1080DirectX: Version 11Network: Broadband Internet connectionStorage: 40 GB available space","Flying Squirrel Entertainment","",,"",true,false,false,,,"Coming soon",,"Multi-player, PvP, Online PvP, LAN PvP, Downloadable Content, Steam Achievements, Steam Cloud, Includes level editor","Action, Free to Play, Indie, Massively Multiplayer, RPG, Simulation, Strategy"
2317220,game,"Project: 2.D.A.A.S.",0,full,"","Project 2.D.A.A.S is a experimental 3D action-adventure brawler with a unique limb-based combat system that allows for satisfying combat. In this game you explore the EZON complex a mass production and distribution facility secretly gone rogue in the shoes of 2 fools.",,"","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/2317220/header.jpg?t=1676443947,https://www.fistfacestudios.com/,"Minimum:OS: Windows 10Processor: Intel i5 10th GenMemory: 16 GB RAMGraphics: GTX 1650 superSound Card: AnyVR Support: NoAdditional Notes: May work on lower end components shown","","Milan Manji","Milan Manji",,"",true,false,false,,,"Coming soon",,"Single-player, Full controller support","Action, Adventure, Indie, Simulation"
2317280,demo,"My Familiar Demo",0,full,"","",,"My Familiar","English",https://cdn.akamai.steamstatic.com/steam/apps/2317280/header.jpg?t=1677181492,,"Minimum:Requires a 64-bit processor and operating system","Recommended:Requires a 64-bit processor and operating system","Something Classic LLC","Excavate Studios, inc.",,"",true,true,true,,,"13 Feb, 2023",,"Single-player, Game demo, Full controller support",""
2317320,game,"Orb Devils",0,,"","A short experimental deck building roguelike! Use Attack Cards on enemy intentions to weaken their attacks, Use Heal Cards on status effects to increase their effects! Play as Demon bounty hunters looking for their Target as you combine and use Card orbs.",,"","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/2317320/header.jpg?t=1676177787,,"Minimum:OS: 10,11Processor: 2.0 GhzMemory: 4 GB RAM GB RAMGraphics: 512mb Video MemoryStorage: 400 MB MB available space","","Ilias Lays","Ilias Lays",,"",true,false,false,,,"Coming soon",,"Single-player","Indie, RPG"
2317390,game,"ToyLand",0,,"","Toyland is a world of abandoned and forgotten toys. Please help 'Hana' crash landing on this Toyland go back to the real world!!",,"","Korean",https://cdn.akamai.steamstatic.com/steam/apps/2317390/header.jpg?t=1677939717,,"Minimum:Requires a 64-bit processor and operating systemMemory: 4 GB RAMDirectX: Version 10Storage: 3 GB available space","Recommended:Requires a 64-bit processor and operating systemMemory: 8 MB RAM","Team.NeverLand","ChungKang College of Cultural Industries",,"",true,false,false,,,"4 Mar, 2023",,"Single-player","Action, Adventure, Casual, Free to Play, Indie"
2317540,game,"Ocean Man",0,,"2318750, 2318751, 2318752, 2318753","This is a role-playing turn-based game. In the game, you will play a captain and lead your team to explore the ocean and find the treasure! You need to sail in the ocean, explore different islands, sometimes encounter sea monsters. You will find new partners, expand your team and adventure with them",,"","English*, Simplified Chinese, Traditional Chinese*languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/2317540/header.jpg?t=1676436034,,"Minimum:Requires a 64-bit processor and operating systemOS: Windows® 10, 64bitProcessor: Intel® Core™ i5-8400Memory: 1 GB RAMGraphics: GeForce® GTX 1650DirectX: Version 11Network: Broadband Internet connectionStorage: 1 GB available spaceSound Card: 16bit 48KHz","Recommended:Requires a 64-bit processor and operating systemOS: Windows® 10, 64bitProcessor: Intel® Core™ i7-8700Memory: 2 GB RAMGraphics: GeForce® RTX 2000DirectX: Version 11Network: Broadband Internet connectionStorage: 2 GB available spaceSound Card: 16bit 48KHz","ST Studio","ST Studio",,"",true,false,false,,,"Coming soon",,"Single-player, Multi-player, PvP","Adventure, Casual, Free to Play, Indie, RPG, Early Access"
2317550,game,"Stellar Insurgency",0,,"","Explore a galaxy of 300 systems as you control your fleet in a top-down 3D style, navigating through Star-lanes, Warp gates, and Black holes. Customize and upgrade your fleet, complete missions, trade, hire your crew, wage war and determine the fate of the galaxy in this grand sim saga.",,"","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/2317550/header.jpg?t=1677653032,https://tensorialproductions.com/,"Minimum:Requires a 64-bit processor and operating systemProcessor: Intel® Core™ i5-2500K, AMD Ryzen™ 5 2600Memory: 8 GB RAMGraphics: NVIDIA GeForce GTX 960Storage: 5 GB available spaceAdditional Notes: 3-button mouse with wheel, keyboard and speakers","Recommended:Requires a 64-bit processor and operating systemProcessor: Intel® Core™ i5-6600K, AMD Ryzen™ 5 3600Memory: 8 GB RAMGraphics: NVIDIA GeForce GTX 960Storage: 5 GB available spaceAdditional Notes: 3-button mouse with wheel, keyboard and speakers","Tensorial","Tensorial",,"",true,false,false,,,"Coming soon",,"Single-player","Action, RPG, Simulation, Strategy, Early Access"
2317570,game,"Crazy Designer",0,,"","A strategy and simulation game about interior design. The player has to make the perfect arrangement of compartment, furniture and decoration to satisfy everyone's different request. 9 topics and more than 1200 items in the game.",,"","English*, German, Traditional Chinese*languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/2317570/header.jpg?t=1677738370,,"Minimum:OS: Windows 7,8,10,11Processor: Intel i3-2100 / AMD A8-5600kMemory: 1 GB RAM","","T-Time Technology CO., LTD.","T-Time Technology CO., LTD.",,"7,49€",true,false,false,,,"1 Mar, 2023",,"Single-player","Casual, Simulation, Strategy"
2317750,demo,"Rootman Demo",0,,"","Short realistic first person bodycam horror demo. On October 26, 2005, a policeman from the 46th department disappeared in the forest. The found footage from his body camera showed how evil it is in the forests. Wishlist now!",,"Rootman: Bodycam Horror Footage","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/2317750/header.jpg?t=1676531178,,"Minimum:Requires a 64-bit processor and operating systemOS: Windows® 7 64-bit / Windows® 8 64-bit / Windows® 10 64-bitProcessor: Quad-core Intel or AMD processor, 2.5 GHzGraphics: NVIDIA® GeForce® GTX 660 / AMD Radeon™ HD 7850 (2GB VRAM)Storage: 1000 MB available space","Recommended:Requires a 64-bit processor and operating systemOS: Windows® 10 64-bitProcessor: Intel® Core™ i5Graphics: GeForce GTX 1050TI (4 GB) / Radeon RX 570 (4 GB)Storage: 1000 MB available space","DEKLAZON","DEKLAZON",,"",true,false,false,,,"15 Feb, 2023",,"Single-player, Game demo",""
2317780,dlc,"Dark Desire Mute 2 - DLC 01",0,,"","This VISUAL NOVEL continues the life of the girls in the Cindy universe, even at different ages. This way you can explore all kind of kinks and pleasures and topics.",,"Dark Desire Mute 2","English",https://cdn.akamai.steamstatic.com/steam/apps/2317780/header.jpg?t=1676912874,,"Minimum:OS: Microsoft XPProcessor: 32bit Intel compatible Dual Core CPUMemory: 2 GB RAMStorage: 2 GB available space","Recommended:OS: Microsoft Windows 10Processor: 64bit Intel compatible Dual Core CPUMemory: 2 GB RAMGraphics: 512 MB Graphics CardStorage: 3 GB available space","CodeRenderX","CodeRenderX",,"3,99€",true,false,true,,,"14 Feb, 2023",,"Single-player, Downloadable Content, Steam Achievements, Partial Controller Support","Simulation"
2317830,music,"Suhoshin Soundtrack",0,,"","Suhoshin soundtrack, containing all musics from the game.",,"Suhoshin","",https://cdn.akamai.steamstatic.com/steam/apps/2317830/header.jpg?t=1676363552,,"Minimum:Storage: 82 MB available space","","No More 500","No More 500",,"4,99€",true,true,true,,,"14 Feb, 2023",,"",""
2317860,demo,"Locks Demo",0,full,"","Locks is a dark puzzle platformer in which you are a puppet. Move / flip the scenery to walk on the ceiling if the usual path is blocked. Distance the scenery so that the objects are visually reduced and used differently. No repetitive puzzles, each place gives a new experience.",,"Locks","English",https://cdn.akamai.steamstatic.com/steam/apps/2317860/header.jpg?t=1677613396,,"Minimum:Requires a 64-bit processor and operating system","Recommended:Requires a 64-bit processor and operating system","Carel","Carel",,"",true,false,false,,,"11 Feb, 2023",,"Single-player, Game demo, Full controller support",""
2318010,dlc,"Love, Money, Rock'n'Roll Artbook",0,,"","This PDF book features 58 pages of art from the game, including characters and initial versions of their designs, CG, BG, line arts, stages of their creation, explanation and commentary from the developers.",,"Love, Money, Rock'n'Roll","English, Russian",https://cdn.akamai.steamstatic.com/steam/apps/2318010/header.jpg?t=1676423737,https://lmr.su,"Minimum:OS: -Processor: Intel or AMD ProcessorMemory: 1024 MB RAMGraphics: -","","Soviet Games","Soviet Games",,"4,99€",true,true,true,,,"14 Feb, 2023",,"Single-player, Downloadable Content","Adventure, Casual, Indie"
2318060,dlc,"Fantasy Grounds - Pathfinder RPG - GameMastery Map Pack: Dungeon Sites",0,,"","&quot;Pathfinder RPG - GameMastery Map Pack: Dungeon Sites ENDLESS DUNGEONS TO DELVE! You can't keep adventurers out of the dungeon. Whether the ruins of forgotten empires or the fortresses of villainous kings, heroes risk it all to claim fame and fortune amid forsaken labyrinths.",,"Fantasy Grounds Unity","English",https://cdn.akamai.steamstatic.com/steam/apps/2318060/header.jpg?t=1676385180,,"Minimum:OS: Windows 7x, 8x, or 10xProcessor: 1.6 GHz or higher processorMemory: 1 GB RAMGraphics: Graphics card recommendedDirectX: Version 9.0cNetwork: Broadband Internet connectionStorage: 500 MB available spaceSound Card: a sound card is required for voice communication using external programs like Google Hangouts, Skype or Discord.Additional Notes: Requirements vary by the add-ons installed and the number of players connecting to your game.","Recommended:OS: Windows 7x, 8x, or 10xProcessor: 2.0 GHz or higher processorMemory: 4 GB RAMGraphics: DirectX or OpenGL compatible card.DirectX: Version 9.0cNetwork: Broadband Internet connectionStorage: 2 GB available spaceSound Card: a sound card is required for voice communication using external programs like Google Hangouts, Skype or Discord.Additional Notes: Requirements vary by the add-ons installed and the number of players connecting to your game.","SmiteWorks USA, LLC","",,"12,79€",true,true,false,,,"14 Feb, 2023",,"Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Downloadable Content, Partial Controller Support","Indie, RPG, Strategy"
2318100,game,"Tales of the Magic Ball: The Lost Sorcerer",0,full,"","Tales of the Magic Ball is a puzzle platformer mixed with adventure, fantasy and roller ball elements. Enter a fantasy world, explore, puzzle, experience a story, fight and overcome obstacles. The physical ball will let you complete the tasks given to you in an interesting and fun way.",,"","English, German",https://cdn.akamai.steamstatic.com/steam/apps/2318100/header.jpg?t=1677874000,https://www.wildmonkeygames.com/,"Minimum:Requires a 64-bit processor and operating systemOS: Win7 64bitProcessor: Intel Core i5 /Ryzen 5Memory: 16 GB RAMGraphics: Gtx 1070 or higher/ Radeon RX 5600 or HigherStorage: 10 GB available space","Recommended:Requires a 64-bit processor and operating systemOS: Win10 64bit or higherProcessor: Intel Core i7/Ryzen 9Memory: 16 GB RAMGraphics: Rtx 2070 or Higher / Radeon Rx 5700Storage: 10 GB available space","Wild Monkeygames","Wild Monkeygames",,"",true,false,false,,,"Coming soon",,"Single-player, Steam Achievements, Full controller support","Adventure, Indie"
2318180,game,"Knight Cats: Leaves on the Road Collector's Edition",0,,"","Chaos takes hold when an unknown villain executes an evil plan in the small village of Catstown, and young Shavan gets caught up in the mystery only to find that he may be his beloved town's only hope!",,"","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/2318180/header.jpg?t=1676651516,,"Minimum:OS: Windows XP/Windows Vista/Windows 7/Windows 8Processor: 2.0 GHzMemory: 1024 MB RAMGraphics: N/ADirectX: Version 9.0Storage: 909 MB available spaceSound Card: N/A","","Elephant Ar","Big Fish Games",,"13,79€",true,false,false,,,"17 Feb, 2023",,"Single-player","Adventure, Casual"
2318200,demo,"The Safe Place Demo",0,,"","This is a dramatic deep social point&amp;click adventure about tough childhood and self-sacrifice.",,"The Safe Place","English*, Ukrainian**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/2318200/header.jpg?t=1676392610,,"Minimum:OS: Windows XP and upProcessor: 1 Ghz and upMemory: 2 GB RAMGraphics: GeForce 9500 GT (512 MB) or Radeon HD 6450 (512 MB)DirectX: Version 9.0Storage: 2 GB available space","","Anate Studio","Anate Studio",,"",true,true,false,,,"14 Feb, 2023",,"Single-player, Game demo",""
