AppID,ProductType,ProductName,RequiredAge,ControllerSupport,Dlc,ShortDescription,FullGameAppID,FullGameName,SupportedLanguages,HeaderImage,Website,PcRequirementsMin,PcRequirementsMax,Developers,Publishers,Demo,Price,WindowsCompatible,MacCompatible,LinuxCompatible,MetacriticScore,AchievementCount,ReleaseDate,DRM,Categories,Genres
1141220,game,"DemonCrawl",0,,"1450630, 1507540, 1548200","DemonCrawl is a puzzle roguelite that combines the addicting gameplay of Minesweeper with hundreds of unique items, stages, and abilities!",,"","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1141220/header.jpg?t=1673227399,https://demoncrawl.com,"Minimum:OS: Windows 7Memory: 512 MB RAM","Recommended:OS: Windows 7Memory: 1024 MB RAM","Therefore Games","Therefore Games",,"12,49€",true,true,true,,181,"5 Nov, 2019",,"Single-player, Steam Achievements, Steam Cloud, Stats","Adventure, Indie, RPG, Strategy"
1141250,game,"Planet Automata",0,,"","The galaxy is being threatened by an army of robots, but a brave hamster will step up as the hero!",,"","English",https://cdn.akamai.steamstatic.com/steam/apps/1141250/header.jpg?t=1570015459,,"Minimum:Requires a 64-bit processor and operating systemOS: Windows 7Processor: i5 64 bitsMemory: 2 GB RAMGraphics: AnyStorage: 800 MB available space","Recommended:Requires a 64-bit processor and operating systemOS: windows 10Memory: 4 GB RAMGraphics: Any","Mushpototo","Mushpototo",,"3,29€",true,true,false,,,"9 Sep, 2019",,"Single-player, Partial Controller Support","Action, Indie"
1141270,game,"Who Stole My Beard?",0,full,"1681680","Your beard has been stolen! You and your loyal dog Leo must investigate the people and places of Beardsville to solve the crime. Uncover conspiracies, find new beards, and remember to pick up the groceries in this charming town of bearded intrigue.",,"","English",https://cdn.akamai.steamstatic.com/steam/apps/1141270/header.jpg?t=1632012660,http://www.cleardotgames.com/whostolemybeard/,"Minimum:OS: 7Processor: Intel 3 or higherMemory: 1024 MB RAMGraphics: Basic (2GB or higher)Storage: 1024 MB available spaceSound Card: 16-bit","","Cleardot Games","Cleardot Games",,"8,19€",true,true,false,,,"2 Aug, 2021",,"Single-player, Full controller support","Adventure, Casual, Indie, RPG"
1141280,game,"Super Space Slayer 2",0,full,"","Save the galaxy in this unique space shooter! Based on the legendary Google Play title, Super Space Slayer 2 features completely re-designed mouse, keyboard and gamepad controls that make it even better than the original.",,"","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1141280/header.jpg?t=1667419418,,"Minimum:OS: Windows 7Processor: 1GHz processorMemory: 1 GB RAMGraphics: Direct3D 9DirectX: Version 9.0Storage: 60 MB available space","","Plasma Beam Games","Plasma Beam Games",,"2,39€",true,false,false,,,"22 Sep, 2019",,"Single-player, Full controller support","Action, Indie, RPG"
1141290,game,"Tactical Nexus",0,,"1215640, 1265060, 1265061, 1265062","Puzzle RPGs(Resource management games) that can be played for 10,000 hours by preparing all DLC. You can play for 2,500 hours by purchasing DLC up to the current Chapter-4. First of all, try playing with Mainpackage for hundreds of hours.",,"","English",https://cdn.akamai.steamstatic.com/steam/apps/1141290/header.jpg?t=1672394843,http://temporenup.fuyu.gs/tacticalnexus.php,"Minimum:OS: 7,8,10Memory: 2 GB RAMStorage: 2 GB available space","","Team-Tactical Nexus","Team-Tactical Nexus",,"19,50€",true,false,false,,,"11 Nov, 2019",,"Single-player, Steam Cloud","Indie, RPG, Simulation, Strategy"
1141300,game,"Sloth Quest",0,full,"","Control the true king of the jungle as you navigate treacherous vines, battle predators, scale trees and travel to the great beyond. Can you master the precise timing honed by all sloths in the jungle?",,"","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1141300/header.jpg?t=1667134499,http://www.lumatap.com,"Minimum:Requires a 64-bit processor and operating systemOS: Win 7 SP1 or newer 64 bit OSProcessor: Intel i3 or betterMemory: 2 GB RAMGraphics: Intel HD 4000 or betterDirectX: Version 10Storage: 230 MB available space","Recommended:Requires a 64-bit processor and operating system","Lumatap LLC","Lumatap LLC",,"3,99€",true,false,false,,11,"18 Jun, 2020",,"Single-player, Steam Achievements, Full controller support, Steam Cloud","Action, Indie, Simulation"
1141310,dlc,"Meegah Mem II Official Soundtrack",0,,"","This is it! The one you've been waiting for! The Meegah Mem 2 Official Soundtrack!!! All of the tracks from the game are included for free! Includes 20 tracks.",,"Meegah Mem 2","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1141310/header.jpg?t=1566902126,,"Minimum:Storage: 25 MB available space","","Crapcom","",,"",true,false,false,,,"27 Aug, 2019",,"Single-player, Downloadable Content, Steam Achievements, Partial Controller Support","Action, Indie"
1141320,game,"Idle Campaign",0,,"","Explore through Idle Campaign! A DnD-inspired idle/incremental game about slaughtering enemies with a group of heroes through an endless campaign!This game has no rebirth; level continuously without having to repeat levels!",,"","English",https://cdn.akamai.steamstatic.com/steam/apps/1141320/header.jpg?t=1660783902,,"Minimum:OS: Windows 7, Windows 8, Windows 10, or Windows 11Processor: 2.33GHz or faster x86-compatible processor, or Intel Atom™ 1.6GHz or faster processor for netbook class devicesMemory: 2 GB RAMGraphics: 2006 or newer graphics cardDirectX: Version 9.0Storage: 500 MB available spaceSound Card: Any sound card.","","Smash Studio","Smash Studio",,"",true,false,false,,80,"17 Aug, 2022",,"Single-player, Steam Achievements, In-App Purchases, Steam Cloud, Steam Leaderboards","Adventure, Casual, Free to Play, Indie, RPG, Simulation, Strategy"
1141330,game,"Monster Breakout",0,,"","Break bricks, dodge attacks, collect power-ups, and defeat all the Monsters in ten different worlds featuring a unique boss, soundtrack, and theme!",,"","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1141330/header.jpg?t=1660676717,https://www.monsterbreakout.com,"Minimum:Requires a 64-bit processor and operating systemOS: Windows 7 64-bitProcessor: CPUMemory: 256 MB RAMGraphics: GPUDirectX: Version 9.0Storage: 250 MB available spaceAdditional Notes: 64 bit","Recommended:Requires a 64-bit processor and operating systemOS: Windows 10 64-bitProcessor: CPUMemory: 256 MB RAMGraphics: GPUDirectX: Version 9.0Storage: 250 MB available spaceAdditional Notes: 64 bit","Wokoha LLC","Wokoha LLC",,"2,39€",true,false,false,,,"16 Aug, 2022",,"Single-player","Action, Casual, Indie"
1141340,game,"WildIsland",0,,"","剧情丰富的荒岛求生游戏",,"","Simplified Chinese",https://cdn.akamai.steamstatic.com/steam/apps/1141340/header.jpg?t=1578125763,,"Minimum:OS: Windows 7Processor: 1 GHzMemory: 1024 MB RAMStorage: 1024 MB available space","Recommended:Memory: 1024 MB RAMStorage: 1024 MB available space","teeth","teeth",,"2,39€",true,false,false,,,"4 Jan, 2020",,"Single-player","RPG"
1141360,game,"Dungeon Dreams (Female Protagonist)",0,,"","Roguelike Romance JRPG with a female protagonist. Customize your characters, take open-ended quests and write your own story in the town of Ecallia. A game with town building, dating and life sim elements, but also a randomly generated Dungeon with lots of companions and loot!",,"","English",https://cdn.akamai.steamstatic.com/steam/apps/1141360/header.jpg?t=1588575079,,"Minimum:OS: Microsoft® Windows® 7/8/8.1/10 (32bit/64bit)Processor: Intel Core2 Duo or betterMemory: 4 GB RAMGraphics: DirectX 9/OpenGL 4.1 capable GPUDirectX: Version 9.0Storage: 1 GB available space","Recommended:Graphics: OpenGL ES 2.0 hardware driver support required for WebGL acceleration. (AMD Catalyst 10.9, nVidia 358.50)","DDreams Games","DDreams Games",,"9,99€",true,false,false,,,"24 Dec, 2019",,"Single-player","RPG"
1141370,demo,"XEYYEX Demo",0,,"","",,"XEYYEX","English",https://cdn.akamai.steamstatic.com/steam/apps/1141370/header.jpg?t=1565779094,,"Minimum:OS: Windows 7 and upProcessor: 1,5 Ghz+Memory: 256 MB RAMGraphics: Video Card Supporting OpenGL 2/3Storage: 120 MB available spaceSound Card: Sound Card Supporting OpenAL","","feruloxstudios","feruloxstudios",,"",true,false,false,,,"14 Aug, 2019",,"Single-player, Multi-player, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Game demo, Steam Achievements","Action, Adventure, Indie"
1141380,game,"Ladies Orders",0,full,"","One day, the assassins of Mahistî attacked the stronghold with a plot to assassinate Alys. But with the bravery of the knights, Mahistî's plan failed. Despite winning, but the assassin leader has escaped. Therefore, Alys led her knights to the south to find the whereabouts of the assassin leader.",,"","English",https://cdn.akamai.steamstatic.com/steam/apps/1141380/header.jpg?t=1634280630,,"Minimum:OS: Windows XP/7/8/10Processor: Intel Core 2 Duo 2GHzMemory: 2 GB RAMDirectX: Version 9.0cStorage: 2 GB available space","","Blue Sky Games","Blue Sky Games",,"3,29€",true,false,false,,12,"27 Aug, 2019",,"Single-player, Steam Achievements, Full controller support, Steam Cloud","Adventure, Indie, RPG"
1141390,game,"The Blitzkrieg: Weapons of War",0,,"1141401, 1141400, 1151270","Become commander and defend the motherland from invading enemy forces. Utilise a devastating arsenal of weaponry, and survive the blitzkrieg!",,"","English",https://cdn.akamai.steamstatic.com/steam/apps/1141390/header.jpg?t=1575919714,,"Minimum:Requires a 64-bit processor and operating systemOS: Windows 7Processor: Intel Core i3Memory: 4 GB RAMGraphics: Nvidia GT 550DirectX: Version 11Storage: 300 MB available space","Recommended:Requires a 64-bit processor and operating systemOS: Windows 10Processor: Intel Core i5Memory: 8 GB RAMGraphics: Nvidia GTX 950DirectX: Version 11Storage: 500 MB available space","Loui Eriksson","Loui Eriksson",,"5,99€",true,false,false,,30,"25 Nov, 2019",,"Single-player, Steam Workshop","Action, Indie, Strategy"
1141400,dlc,"The Blitzkrieg: Weapons of War - OST",0,,"","Offical OST of The Blitzkrieg: Weapons of War.",,"The Blitzkrieg: Weapons of War","English",https://cdn.akamai.steamstatic.com/steam/apps/1141400/header.jpg?t=1575919716,,"Minimum:OS: Windows 7Processor: Intel Core i3Memory: 4 GB RAMGraphics: Nvidia GT 550DirectX: Version 11Storage: 200 MB available space","Recommended:OS: Windows 10Processor: Intel Core i5Memory: 8 GB RAMGraphics: Nvidia GTX 950DirectX: Version 11Storage: 500 MB available space","","",,"0,79€",true,false,false,,,"9 Nov, 2019",,"Single-player, Downloadable Content","Indie"
1141401,dlc,"The Blitzkrieg: Weapons of War - Artwork",0,,"","A pack containing official artwork from The Blitzkrieg: Weapons of War!",,"The Blitzkrieg: Weapons of War","English",https://cdn.akamai.steamstatic.com/steam/apps/1141401/header.jpg?t=1575919717,,"Minimum:Requires a 64-bit processor and operating systemOS: Windows 7Processor: Intel Core i3Memory: 4 GB RAMGraphics: Nvidia GT 550DirectX: Version 11Storage: 200 MB available space","Recommended:Requires a 64-bit processor and operating systemOS: Windows 10Processor: Intel Core i5Memory: 8 GB RAMGraphics: Nvidia GTX 950DirectX: Version 11Storage: 500 MB available space","Loui Studios","",,"0,79€",true,false,false,,,"9 Nov, 2019",,"Single-player, Downloadable Content","Indie"
1141410,game,"Emo Simulator",,,"","Emo Simulator",,"","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1141410/header.jpg?t=1651122461,,"Minimum:Requires a 64-bit processor and operating systemOS: Windows 7Processor: i7 4700Memory: 8 GB RAMGraphics: GTX 780DirectX: Version 11Storage: 1000 MB available space","Recommended:Requires a 64-bit processor and operating system","Contemplation of Finite, Ламповая Тян, It Is Just a Phase Studio","Kavkaz Sila Games",,"",true,false,false,,,"Coming soon",,"Single-player, Steam Achievements","Action, Simulation"
1141450,game,"Dodge Rocket",0,,"","Dodge rocket is a fun survival shooter where you need to control a rocket through space, evading and destroying alien spaceships while your mission is to survive to get the highest score possible",,"","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1141450/header.jpg?t=1567269209,,"Minimum:OS: Windows 7/9/10Processor: Core i3Memory: 2 GB RAMGraphics: Standard HD graphics DriverDirectX: Version 9.0Storage: 500 MB available spaceSound Card: Standard sound card / Motherboard soundAdditional Notes: Game runs in locked 60FPS","Recommended:OS: Windows 7/9/10Processor: Core i5Memory: 4 GB RAMGraphics: Standard HD graphics DriverDirectX: Version 9.0Storage: 500 MB available spaceSound Card: Standard sound card / Motherboard soundAdditional Notes: Game runs in locked 60FPS","HaDe Games","HaDe Games",,"0,23€",true,false,false,,5,"27 Aug, 2019",,"Single-player, Steam Achievements","Action, Casual, Indie"
1141500,dlc,"Fantasy Grounds - Protomen of the Black Bog Post-Apocalyptic Savage Tale (SWADE)",0,,"","Protomen of the Black Bog Post-Apocalyptic Savage TaleAlmost a century after the old world ended...They came from the depths of the Black Bog, faceless, unstoppable, killing and kidnapping for some sinister purpose--the Protomen! No one can help Bogsburg's people besides your heroes.What terrors await within the Black Bog?",,"Fantasy Grounds Classic","English",https://cdn.akamai.steamstatic.com/steam/apps/1141500/header.jpg?t=1566326506,http://www.fantasygrounds.com,"Minimum:OS: Windows 7x , 8x or 10xProcessor: 1.6 GHz or higher processorMemory: 1 GB RAMGraphics: Graphics card recommendedDirectX: Version 9.0cNetwork: Broadband Internet connectionStorage: 500 MB available spaceSound Card: a sound card is required for voice communication using external programs like Google Hangouts, Skype or Discord.Additional Notes: Requirements vary by the add-ons installed and the number of players connecting to your game.","Recommended:OS: Windows 7x , 8x or 10xProcessor: 2.0 GHz or higher processorMemory: 4 GB RAMGraphics: DirectX or OpenGL compatible card.DirectX: Version 9.0cNetwork: Broadband Internet connectionStorage: 2 GB available spaceSound Card: a sound card is required for voice communication using external programs like Google Hangouts, Skype or Discord.Additional Notes: Requirements vary by the add-ons installed and the number of players connecting to your game.","SmiteWorks USA, LLC","",,"3,99€",true,true,false,,,"20 Aug, 2019",,"Multi-player, Co-op, Cross-Platform Multiplayer, Downloadable Content, Partial Controller Support","Indie, RPG, Strategy"
1141510,game,"One Fantasy Shooter",0,,"","One fantasy shooter is a first person shooter with big enemies and change gravity system for your hero. Explore the mysterious fantasy world, find secrets, open alternative versions of each level.",,"","English",https://cdn.akamai.steamstatic.com/steam/apps/1141510/header.jpg?t=1567004119,,"Minimum:OS: Windows 7, Windows 10Processor: i3Memory: 4000 MB RAMGraphics: GeForce GT 730DirectX: Version 11Storage: 2 GB available space","","41024","41024",,"12,49€",true,false,false,,,"27 Aug, 2019",,"Single-player","Action, Indie"
1141520,demo,"My Only Sunshine Demo",0,,"","An otome game where you play as Sun with the chance to romance 9 possible love interests representing the planets in the Solar System (Yes, even Pluto). All the worlds really do revolve around you!",,"My Only Sunshine","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1141520/header.jpg?t=1587834543,https://www.myonlysunshinevn.com/,"","","Sun Spot Syndicate","Sun Spot Syndicate",,"",true,true,true,,,"29 Aug, 2019",,"Single-player, Game demo","Indie"
1141530,game,"PlayClaw 7 - Game Overlays, Recording and Streaming",0,,"1328420, 1328421, 1379300","Use our cool in-game overlays to achieve the best gaming experience! Harnessing the power of your GPU, hardware accelerated H.264 codecs and the various overlays, you will have an advantage over your opponents and you can share your victories.",,"","English",https://cdn.akamai.steamstatic.com/steam/apps/1141530/header.jpg?t=1602837966,https://v7.playclaw.com,"Minimum:OS: Windows 7Processor: 2-cores CPU with SSE supportMemory: 1 GB RAMGraphics: Intel/AMD/NVidia graphics cardDirectX: Version 11Storage: 250 MB available space","Recommended:OS: Windows 10Processor: Intel i5 or AMD Ryzen or betterMemory: 1 GB RAMGraphics: NVidia Geforce 6хх or AMD Radeon HD 77xx or betterDirectX: Version 11Storage: 250 MB available spaceAdditional Notes: Administrator rights to run software to get special features (better performance, additional overlays, etc).","Eduard Kozadaev","Eduard Kozadaev",,"",true,false,false,,,"16 May, 2020",,"","Audio Production, Software Training, Utilities, Video Production, Web Publishing, Early Access"
1141540,game,"The Dark Wish",0,,"","The Dark Wish is adventure horror game. Are you brave enough to discover true?",,"","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1141540/header.jpg?t=1570466093,,"Minimum:Requires a 64-bit processor and operating systemOS: Windows 7, 8, 10Processor: Intel Core i3-3220 or betterMemory: 4 GB RAMGraphics: Radeon R7 260X or GeForce GTX 650 TiDirectX: Version 9.0Storage: 10 GB available space","Recommended:Requires a 64-bit processor and operating systemOS: Windows 7, 8, 10Processor: Intel Core i5 3250 or betterMemory: 8 GB RAMGraphics: Radeon R9 270X or GTX 760Storage: 10 GB available space","BitRay Studio","BitRay Studio",,"",true,false,false,,,"Coming soon",,"Single-player, Partial Controller Support","Indie"
1141550,game,"CUCKOLD SIMULATOR: Life as a Beta Male Cuck",0,,"1618840, 1812160, 2265340","CUCKOLD SIMULATOR, the exciting new game where you play as Cuckold (that is his name) in his day-to-day life. Work hard, give all your money to the bull, and be verbally abused by your fat wife.",,"","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1141550/header.jpg?t=1673486920,,"Minimum:Requires a 64-bit processor and operating systemOS: Windows 7 or laterProcessor: 2.2 GHz Quad Core or similarMemory: 8 GB RAMGraphics: Nvidia GTX 570 / ATI HD 6870Storage: 9 GB available space","Recommended:Requires a 64-bit processor and operating systemOS: Windows 7 or laterProcessor: 2.8 GHz Quad Core or similarMemory: 16 GB RAMGraphics: Nvidia GTX 960 / Radeon R7 370Storage: 9 GB available space","Team SNEED","Team SNEED",,"3,99€",true,false,false,,55,"1 May, 2021",,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud","Action, Adventure, Casual, Indie, Simulation, Early Access"
1141570,game,"Sky Cannoneer",0,full,"","An arcade classic reimagined -- build up your fortifications, place your cannons, and fire at the enemy forces! Improve your Battle Haven with powerful upgrades, including new types of Forts, Technologies, Superpowers, and Summons.",,"","English, Japanese, Korean, Simplified Chinese",https://cdn.akamai.steamstatic.com/steam/apps/1141570/header.jpg?t=1598553802,https://elementgamesonline.com/sky-cannoneer,"Minimum:OS: Windows 7Processor: anyMemory: 4 GB RAMGraphics: 2016 graphics or betterStorage: 2 GB available space","Recommended:OS: Windows 7Processor: anyMemory: 8 GB RAMGraphics: 2018 graphics or betterStorage: 2 GB available space","Element Games, LLC","Element Games, LLC",,"12,49€",true,false,false,,22,"20 Feb, 2020",,"Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together","Action, Indie, Strategy"
1141580,game,"Taiji",0,full,"","Solve puzzle panels and uncover the meaning of the symbols within. Explore a dense world where secrets are hidden in plain sight.",,"","English",https://cdn.akamai.steamstatic.com/steam/apps/1141580/header.jpg?t=1662739217,http://taiji-game.com,"Minimum:OS: Windows 7 SP1 64-BitProcessor: Intel Core 2 Duo / AMD Athlon 64Memory: 2 GB RAMGraphics: Nvidia GTX 400 / AMD Radeon HD 5000DirectX: Version 11Storage: 350 MB available space","Recommended:OS: Windows 10 (64-bit only)Processor: Latest AMD or Intel series processorMemory: 4 GB RAMGraphics: GTX 900 series or RX 400 seriesDirectX: Version 11Storage: 350 MB available space","Matthew VanDevander","Matthew VanDevander",,"20,99€",true,false,false,,12,"9 Sep, 2022",,"Single-player, Steam Achievements, Full controller support, Steam Cloud","Adventure, Indie"
1141600,game,"Every Day's Different",0,,"","&quot;Every Day's Different&quot; is an English voiced visual novel that focuses on slice of life with a more realistic depth. It ranges from romance to heavy topics such as self-worth and divorce.",,"","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1141600/header.jpg?t=1654656936,,"Minimum:OS: XP, Vista, 7, 8, 10Processor: 1.4 GHzMemory: 2 GB RAMGraphics: Intel HD Graphics, NVIDIA 600 Series, AMD 7000 SeriesStorage: 400 MB available space","","Snowfall Studio","Snowfall Studio",,"8,19€",true,false,false,,,"11 Feb, 2022",,"Single-player","Casual, Indie, Simulation"
1141640,game,"Slaveblade",0,,"","DISCLAIMER: Made by one dev. Slaveblade is the story of Idraxymus the Enslaver. Already dead and tormented, Idraxymus makes a deal for resurrection. Everything in his path must be slain and his final destination is a mystery. Slaveblade is an exploration about what it means to live and die.",,"","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1141640/header.jpg?t=1589986096,https://www.slaveblade.com,"Minimum:Requires a 64-bit processor and operating systemOS: Windows Vista SP2 or newer, 64-bitProcessor: Intel Haswell 2 cores / 4 threads @ 2.5Ghz or equivalentMemory: 4 GB RAMGraphics: Intel HD 4600 or equivalent - This includes most GPUs scoring greater than 950 points in the 3DMark Fire Strike benchmarkDirectX: Version 11Storage: 15 GB available spaceAdditional Notes: Slaveblade is an Early Access game, and minimum specifications may change during development","Recommended:Requires a 64-bit processor and operating systemOS: Windows Vista SP2 or newer, 64-bitProcessor: Intel Haswell 4 cores / 4 threads @ 3.2Ghz or equivalentMemory: 8 GB RAMGraphics: Nvidia GTX 550 Ti or equivalent, 2GB VRAMDirectX: Version 11Storage: 15 MB available spaceAdditional Notes: Slaveblade is an Early Access game, and minimum specifications may change during development","NegativeGenius LLC","NegativeGenius LLC",,"",true,false,false,,,"2 Sep, 2019",,"Single-player","Action, Indie, Early Access"
1141650,game,"Crowd Simulator",0,,"1916750","It's really crowded!!! Crowd Simulator is a unique, fun experience that places you in different crowd scenarios. The main objective is to move with and against crowds.",,"","English, German, Spanish - Spain, Russian, Japanese, Simplified Chinese, Traditional Chinese, Korean",https://cdn.akamai.steamstatic.com/steam/apps/1141650/header.jpg?t=1646268764,https://weibo.com/zhangfrank110,"Minimum:OS: Windows 7Processor: Inter Core i7Memory: 2 GB RAMGraphics: Nvidia GeForceDirectX: Version 11Network: Broadband Internet connectionStorage: 300 MB available space","","ZHANG FAN, SHEN JIAWEI","SHEN JIAWEI",,"0,79€",true,true,false,,28,"23 Sep, 2019",,"Single-player, Steam Achievements, Partial Controller Support","Casual, Indie, Simulation"
1141660,game,"夢限ノ夜",0,,"","◇２時間程度のホラーノベルアドベンチャー◇　悪夢からは逃げられない。日向ヨウは夢を見た。中学生のころのなつかしい思い出だ。しかし、ヨウにはそのころの記憶がなかった。なぜ記憶がないのか。なぜ、今になって思い出したのか。 ヨウはかつての面影をもとめてなつかしの校舎へ向かう。",,"","Japanese",https://cdn.akamai.steamstatic.com/steam/apps/1141660/header.jpg?t=1633498586,,"Minimum:OS: 7/8/8.1/10Processor: Intel® Core™2 DuoMemory: 4 GB RAMGraphics: OpenGL®Storage: 221 MB available space","","easttiberi","easttiberi",,"",true,false,false,,,"8 Sep, 2019",,"Single-player","Adventure, Indie"
1141670,dlc,"Hentai Girls [#7 Animated]",0,,"","An updated version of the animation made for the #7 section. Experience a whole new puzzle game with moving pieces, improved and detailed rich animations. Get ready for a completely different puzzle challenge!",,"Hentai Girls","English, French, German, Russian, Japanese, Simplified Chinese, Traditional Chinese, Korean, Thai, Vietnamese",https://cdn.akamai.steamstatic.com/steam/apps/1141670/header.jpg?t=1565807929,,"Minimum:OS: windows 7/8/10Memory: 300 MB RAMGraphics: 9400GT","Recommended:OS: windows 7/8/10Memory: 500 MB RAMGraphics: GTX560","Sweet Heaven","",,"1,59€",true,false,false,,,"14 Aug, 2019",,"Single-player, Downloadable Content, Steam Achievements, Steam Cloud","Casual, Indie"
1141680,demo,"TAG WAR Demo",0,,"","TAG WAR is a game about “Scanner and Barcode”. Using scanner to scan the barcode on your opponent to defeat him. Team up with your friends to join the 4 vs 4 online battle of shopping !!",,"TAG WAR","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1141680/header.jpg?t=1566447774,,"Minimum:OS: Windows 7/8.1/10 (64bit)Processor: Intel i5-2500 3.3GHzGraphics: Nvidia GTX 1050 or equivalentDirectX: Version 11Storage: 2 GB available space","","WOWWOW","WOWWOW",,"",true,false,false,,,"Coming soon",,"Single-player, Multi-player, Online PvP, Game demo, Steam Cloud","Casual, Indie"
1141690,game,"Raiders of Chanyu",0,,"","Choose your fate and embark on an odyssey as a garrison commander in ancient China. Maintain order, crush insurrection and protect the lands under your jurisdiction from the nomadic Chanyu clans of the Xiongnu.",,"","English*, Simplified Chinese**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1141690/header.jpg?t=1671990058,,"Minimum:OS: Windows 7 SP1, Windows 8.1, Windows 10 (64bit versions only)Processor: AMD FX 6300 @ 3.8 GHz, Ryzen 3 - 1200, Intel Core i5 2400 @ 3.1 GHzMemory: 8 GB RAMGraphics: AMD Radeon R9 285, NVIDIA GeForce GTX 660DirectX: Version 11Storage: 25 GB available space","Recommended:OS: Windows 7 SP1, Windows 8.1, Windows 10 (64bit versions only)Processor: AMD FX-8350 @ 4.0 GHz, Ryzen 5 - 1400, Intel Core i7-3770 @ 3.5 GHz or betterMemory: 16 GB RAMGraphics: NVIDIA GeForce GTX 1070DirectX: Version 11Storage: 25 GB available space","WIS.","WIS.",,"",true,false,false,,,"To be announced",,"Single-player","Action, Indie, RPG, Strategy"
1141700,game,"Desert monsters",0,,"","This is a third person action adventure game,The player is located in a deserted desert full of monsters,Players are free to explore their surroundings.Players must avoid monster attacks or kill monsters to survive,Small monster attacks are lower, large monster attacks and higher health,Players need to survive as long as possible.",,"","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1141700/header.jpg?t=1669359766,,"Minimum:OS: Windows 7/8/8.1/10Processor: Intel 2.4GHzMemory: 2048 mb MB RAMGraphics: DirectX 9.0c and Shader Model 3.0，at least 512MBStorage: 168 MB available spaceSound Card: DirectX 9.0c compatible sound card","","杰游科技","杰游科技",,"0,79€",true,false,false,,,"8 Sep, 2019",,"Single-player","Action, Adventure, Indie"
1141710,dlc,"Blair Witch Original Soundtrack",,,"","The Original Soundtrack for Blair Witch. Composed by Arkadiusz Reikowski, this music will make you fear the woods.",,"Blair Witch","English*, French, Italian, German, Spanish - Spain, Simplified Chinese, Japanese, Polish, Portuguese - Brazil, Russian*languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1141710/header.jpg?t=1646430043,http://blairwitchgame.com,"Minimum:Requires a 64-bit processor and operating systemOS: Windows 7Processor: Intel Core i3-3220 (3.30 GHz) / AMD A8-7600 (3.1 GHz)Memory: 4 GB RAMGraphics: GeForce GTX 750 Ti / AMD Radeon R7 265DirectX: Version 11Storage: 16 GB available spaceSound Card: DirectX® 11.0 compatibleAdditional Notes: Requires a 64-bit processor and operating system","Recommended:Requires a 64-bit processor and operating systemOS: Windows 10Processor: Intel Core i5-6500 (3.2 GHz) / AMD Ryzen 5 1600Graphics: GeForce GTX 1070 / AMD Radeon RX 590DirectX: Version 11Storage: 16 GB available spaceSound Card: DirectX® 11.0 compatibleAdditional Notes: Requires a 64-bit processor and operating system","Bloober Team","Bloober Team NA",,"3,99€",true,false,false,,,"30 Aug, 2019",,"Single-player, Downloadable Content, Partial Controller Support, Steam Cloud","Adventure, Indie"
1141711,dlc,"The Art of Blair Witch",,,"","This official digital album will lead you through the haunted woods with ominous concept arts, disturbing sketches and spine-chilling illustrations.",,"Blair Witch","English*, French, Italian, German, Spanish - Spain, Simplified Chinese, Japanese, Polish, Portuguese - Brazil, Russian*languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1141711/header.jpg?t=1646430050,http://blairwitchgame.com,"Minimum:Requires a 64-bit processor and operating systemOS: Windows 7Processor: Intel Core i3-3220 (3.30 GHz) / AMD A8-7600 (3.1 GHz)Memory: 4 MB RAMGraphics: GeForce GTX 750 Ti / AMD Radeon R7 265DirectX: Version 11Storage: 16 GB available spaceSound Card: DirectX® 11.0 compatibleAdditional Notes: Requires a 64-bit processor and operating system","Recommended:Requires a 64-bit processor and operating systemOS: Windows 10Processor: Intel Core i5-6500 (3.2 GHz) / AMD Ryzen 5 1600Memory: 8 GB RAMGraphics: GeForce GTX 1070 / AMD Radeon RX 590DirectX: Version 11Storage: 16 GB available spaceSound Card: DirectX® 11.0 compatibleAdditional Notes: Requires a 64-bit processor and operating system","Bloober Team","Bloober Team NA",,"3,99€",true,false,false,,,"30 Aug, 2019",,"Single-player, Downloadable Content, Partial Controller Support, Steam Cloud","Adventure, Indie"
